Value,Timestamp
96,2025-08-16T11:12:20.0791296+01:00
97,2025-08-16T11:12:20.1113344+01:00
98,2025-08-16T11:12:20.1443840+01:00
99,2025-08-16T11:12:20.1758848+01:00
100,2025-08-16T11:12:20.2071168+01:00
101,2025-08-16T11:12:20.2548096+01:00
102,2025-08-16T11:12:20.2868608+01:00
103,2025-08-16T11:12:20.3187712+01:00
104,2025-08-16T11:12:20.3507712+01:00
105,2025-08-16T11:12:20.3831808+01:00
106,2025-08-16T11:12:20.4166144+01:00
107,2025-08-16T11:12:20.4470784+01:00
108,2025-08-16T11:12:20.4803712+01:00
109,2025-08-16T11:12:20.5110528+01:00
110,2025-08-16T11:12:20.5450240+01:00
111,2025-08-16T11:12:20.5757824+01:00
112,2025-08-16T11:12:20.6067328+01:00
113,2025-08-16T11:12:20.6548992+01:00
114,2025-08-16T11:12:20.6869120+01:00
115,2025-08-16T11:12:20.7188608+01:00
116,2025-08-16T11:12:20.7509120+01:00
117,2025-08-16T11:12:20.7827456+01:00
118,2025-08-16T11:12:20.8162432+01:00
119,2025-08-16T11:12:20.8484608+01:00
120,2025-08-16T11:12:20.8790784+01:00
121,2025-08-16T11:12:20.9109248+01:00
122,2025-08-16T11:12:20.9430016+01:00
123,2025-08-16T11:12:20.9750784+01:00
124,2025-08-16T11:12:21.0067968+01:00
125,2025-08-16T11:12:21.0547584+01:00
126,2025-08-16T11:12:21.0883840+01:00
127,2025-08-16T11:12:21.1187712+01:00
128,2025-08-16T11:12:21.1507968+01:00
129,2025-08-16T11:12:21.1844608+01:00
130,2025-08-16T11:12:21.2162048+01:00
131,2025-08-16T11:12:21.2469504+01:00
132,2025-08-16T11:12:21.2788096+01:00
133,2025-08-16T11:12:21.3109760+01:00
134,2025-08-16T11:12:21.3428096+01:00
135,2025-08-16T11:12:21.3751936+01:00
136,2025-08-16T11:12:21.4093952+01:00
137,2025-08-16T11:12:21.4549632+01:00
138,2025-08-16T11:12:21.4873728+01:00
139,2025-08-16T11:12:21.5190912+01:00
140,2025-08-16T11:12:21.5524352+01:00
141,2025-08-16T11:12:21.5839360+01:00
142,2025-08-16T11:12:21.6148224+01:00
143,2025-08-16T11:12:21.6468864+01:00
144,2025-08-16T11:12:21.6790144+01:00
145,2025-08-16T11:12:21.7111552+01:00
146,2025-08-16T11:12:21.7432832+01:00
147,2025-08-16T11:12:21.7747200+01:00
148,2025-08-16T11:12:21.8083328+01:00
149,2025-08-16T11:12:21.8566400+01:00
150,2025-08-16T11:12:21.8873984+01:00
151,2025-08-16T11:12:21.9192960+01:00
152,2025-08-16T11:12:21.9515648+01:00
153,2025-08-16T11:12:21.9832704+01:00
154,2025-08-16T11:12:22.0152832+01:00
155,2025-08-16T11:12:22.0492800+01:00
156,2025-08-16T11:12:22.0804352+01:00
157,2025-08-16T11:12:22.1109760+01:00
158,2025-08-16T11:12:22.1428992+01:00
159,2025-08-16T11:12:22.1750528+01:00
160,2025-08-16T11:12:22.2072448+01:00
161,2025-08-16T11:12:22.2552832+01:00
162,2025-08-16T11:12:22.2873472+01:00
163,2025-08-16T11:12:22.3208576+01:00
164,2025-08-16T11:12:22.3523328+01:00
165,2025-08-16T11:12:22.3832576+01:00
166,2025-08-16T11:12:22.4153728+01:00
167,2025-08-16T11:12:22.4475392+01:00
168,2025-08-16T11:12:22.4797184+01:00
169,2025-08-16T11:12:22.5117312+01:00
170,2025-08-16T11:12:22.5432832+01:00
171,2025-08-16T11:12:22.5768320+01:00
172,2025-08-16T11:12:22.6070016+01:00
173,2025-08-16T11:12:22.6566016+01:00
174,2025-08-16T11:12:22.6886400+01:00
175,2025-08-16T11:12:22.7193088+01:00
176,2025-08-16T11:12:22.7510400+01:00
177,2025-08-16T11:12:22.7830528+01:00
178,2025-08-16T11:12:22.8151296+01:00
179,2025-08-16T11:12:22.8473088+01:00
180,2025-08-16T11:12:22.8793472+01:00
181,2025-08-16T11:12:22.9125376+01:00
182,2025-08-16T11:12:22.9441792+01:00
183,2025-08-16T11:12:22.9752448+01:00
184,2025-08-16T11:12:23.0070784+01:00
185,2025-08-16T11:12:23.0549632+01:00
186,2025-08-16T11:12:23.0873984+01:00
187,2025-08-16T11:12:23.1193856+01:00
188,2025-08-16T11:12:23.1539072+01:00
189,2025-08-16T11:12:23.1848960+01:00
190,2025-08-16T11:12:23.2155776+01:00
191,2025-08-16T11:12:23.2476160+01:00
192,2025-08-16T11:12:23.2795648+01:00
193,2025-08-16T11:12:23.3113728+01:00
194,2025-08-16T11:12:23.3433600+01:00
195,2025-08-16T11:12:23.3753344+01:00
196,2025-08-16T11:12:23.4089472+01:00
197,2025-08-16T11:12:23.4568832+01:00
198,2025-08-16T11:12:23.4877568+01:00
199,2025-08-16T11:12:23.5196416+01:00
200,2025-08-16T11:12:23.5514112+01:00
201,2025-08-16T11:12:23.5834368+01:00
202,2025-08-16T11:12:23.6153728+01:00
203,2025-08-16T11:12:23.6491008+01:00
204,2025-08-16T11:12:23.6808704+01:00
205,2025-08-16T11:12:23.7114752+01:00
206,2025-08-16T11:12:23.7435392+01:00
207,2025-08-16T11:12:23.7756160+01:00
208,2025-08-16T11:12:23.8074112+01:00
209,2025-08-16T11:12:23.8553984+01:00
210,2025-08-16T11:12:23.8875008+01:00
211,2025-08-16T11:12:23.9216512+01:00
212,2025-08-16T11:12:23.9528448+01:00
213,2025-08-16T11:12:23.9836032+01:00
214,2025-08-16T11:12:24.0156288+01:00
215,2025-08-16T11:12:24.0475392+01:00
216,2025-08-16T11:12:24.0793472+01:00
217,2025-08-16T11:12:24.1114624+01:00
218,2025-08-16T11:12:24.1434624+01:00
219,2025-08-16T11:12:24.1771776+01:00
220,2025-08-16T11:12:24.2075904+01:00
221,2025-08-16T11:12:24.2572416+01:00
222,2025-08-16T11:12:24.2876160+01:00
223,2025-08-16T11:12:24.3210112+01:00
224,2025-08-16T11:12:24.3531136+01:00
225,2025-08-16T11:12:24.3835648+01:00
226,2025-08-16T11:12:24.4154752+01:00
227,2025-08-16T11:12:24.4476544+01:00
228,2025-08-16T11:12:24.4797056+01:00
229,2025-08-16T11:12:24.5114368+01:00
230,2025-08-16T11:12:24.5436032+01:00
231,2025-08-16T11:12:24.5766016+01:00
232,2025-08-16T11:12:24.6085504+01:00
233,2025-08-16T11:12:24.6561024+01:00
234,2025-08-16T11:12:24.6878080+01:00
235,2025-08-16T11:12:24.7197952+01:00
236,2025-08-16T11:12:24.7527936+01:00
237,2025-08-16T11:12:24.7847168+01:00
238,2025-08-16T11:12:24.8154880+01:00
239,2025-08-16T11:12:24.8474368+01:00
240,2025-08-16T11:12:24.8794752+01:00
241,2025-08-16T11:12:24.9114240+01:00
242,2025-08-16T11:12:24.9436928+01:00
243,2025-08-16T11:12:24.9756416+01:00
244,2025-08-16T11:12:25.0089216+01:00
245,2025-08-16T11:12:25.0556032+01:00
246,2025-08-16T11:12:25.0875008+01:00
247,2025-08-16T11:12:25.1203456+01:00
248,2025-08-16T11:12:25.1513984+01:00
249,2025-08-16T11:12:25.1842688+01:00
250,2025-08-16T11:12:25.2164096+01:00
251,2025-08-16T11:12:25.2473344+01:00
252,2025-08-16T11:12:25.2795520+01:00
253,2025-08-16T11:12:25.3116416+01:00
254,2025-08-16T11:12:25.3435904+01:00
255,2025-08-16T11:12:25.3754880+01:00
256,2025-08-16T11:12:25.4087296+01:00
257,2025-08-16T11:12:25.4561408+01:00
258,2025-08-16T11:12:25.4873856+01:00
259,2025-08-16T11:12:25.5195904+01:00
260,2025-08-16T11:12:25.5516032+01:00
261,2025-08-16T11:12:25.5833856+01:00
262,2025-08-16T11:12:25.6167040+01:00
263,2025-08-16T11:12:25.6484608+01:00
264,2025-08-16T11:12:25.6792704+01:00
265,2025-08-16T11:12:25.7114112+01:00
266,2025-08-16T11:12:25.7436288+01:00
267,2025-08-16T11:12:25.7760000+01:00
268,2025-08-16T11:12:25.8079104+01:00
269,2025-08-16T11:12:25.8569088+01:00
270,2025-08-16T11:12:25.8889216+01:00
271,2025-08-16T11:12:25.9195264+01:00
272,2025-08-16T11:12:25.9516672+01:00
273,2025-08-16T11:12:25.9836288+01:00
274,2025-08-16T11:12:26.0172928+01:00
275,2025-08-16T11:12:26.0487040+01:00
276,2025-08-16T11:12:26.0795648+01:00
277,2025-08-16T11:12:26.1116416+01:00
278,2025-08-16T11:12:26.1438848+01:00
279,2025-08-16T11:12:26.1773312+01:00
280,2025-08-16T11:12:26.2087296+01:00
281,2025-08-16T11:12:26.2558720+01:00
282,2025-08-16T11:12:26.2878592+01:00
283,2025-08-16T11:12:26.3200000+01:00
284,2025-08-16T11:12:26.3522688+01:00
285,2025-08-16T11:12:26.3840896+01:00
286,2025-08-16T11:12:26.4172800+01:00
287,2025-08-16T11:12:26.4490752+01:00
288,2025-08-16T11:12:26.4797440+01:00
289,2025-08-16T11:12:26.5116800+01:00
290,2025-08-16T11:12:26.5454208+01:00
291,2025-08-16T11:12:26.5758720+01:00
292,2025-08-16T11:12:26.6089984+01:00
293,2025-08-16T11:12:26.6568960+01:00
294,2025-08-16T11:12:26.6880000+01:00
295,2025-08-16T11:12:26.7211264+01:00
296,2025-08-16T11:12:26.7515520+01:00
297,2025-08-16T11:12:26.7858560+01:00
298,2025-08-16T11:12:26.8171904+01:00
299,2025-08-16T11:12:26.8482048+01:00
300,2025-08-16T11:12:26.8803456+01:00
301,2025-08-16T11:12:26.9120384+01:00
302,2025-08-16T11:12:26.9440512+01:00
303,2025-08-16T11:12:26.9761408+01:00
304,2025-08-16T11:12:27.0077440+01:00
305,2025-08-16T11:12:27.0570240+01:00
306,2025-08-16T11:12:27.0890112+01:00
307,2025-08-16T11:12:27.1194752+01:00
308,2025-08-16T11:12:27.1516544+01:00
309,2025-08-16T11:12:27.1836672+01:00
310,2025-08-16T11:12:27.2159360+01:00
311,2025-08-16T11:12:27.2479488+01:00
312,2025-08-16T11:12:27.2799488+01:00
313,2025-08-16T11:12:27.3135488+01:00
314,2025-08-16T11:12:27.3436672+01:00
315,2025-08-16T11:12:27.3767296+01:00
316,2025-08-16T11:12:27.4083968+01:00
317,2025-08-16T11:12:27.4555008+01:00
318,2025-08-16T11:12:27.4876544+01:00
319,2025-08-16T11:12:27.5200256+01:00
320,2025-08-16T11:12:27.5516672+01:00
321,2025-08-16T11:12:27.5841152+01:00
322,2025-08-16T11:12:27.6171520+01:00
323,2025-08-16T11:12:27.6479104+01:00
324,2025-08-16T11:12:27.6797440+01:00
325,2025-08-16T11:12:27.7116288+01:00
326,2025-08-16T11:12:27.7452032+01:00
327,2025-08-16T11:12:27.7774464+01:00
328,2025-08-16T11:12:27.8076928+01:00
329,2025-08-16T11:12:27.8558080+01:00
330,2025-08-16T11:12:27.8878080+01:00
331,2025-08-16T11:12:27.9197184+01:00
332,2025-08-16T11:12:27.9517440+01:00
333,2025-08-16T11:12:27.9840640+01:00
334,2025-08-16T11:12:28.0171392+01:00
335,2025-08-16T11:12:28.0486528+01:00
336,2025-08-16T11:12:28.0798848+01:00
337,2025-08-16T11:12:28.1119872+01:00
338,2025-08-16T11:12:28.1438848+01:00
339,2025-08-16T11:12:28.1757440+01:00
340,2025-08-16T11:12:28.2076160+01:00
341,2025-08-16T11:12:28.2555648+01:00
342,2025-08-16T11:12:28.2886400+01:00
343,2025-08-16T11:12:28.3205888+01:00
344,2025-08-16T11:12:28.3518720+01:00
345,2025-08-16T11:12:28.3838720+01:00
346,2025-08-16T11:12:28.4159488+01:00
347,2025-08-16T11:12:28.4484608+01:00
348,2025-08-16T11:12:28.4801408+01:00
349,2025-08-16T11:12:28.5122432+01:00
350,2025-08-16T11:12:28.5439744+01:00
351,2025-08-16T11:12:28.5769856+01:00
352,2025-08-16T11:12:28.6081280+01:00
353,2025-08-16T11:12:28.6572032+01:00
354,2025-08-16T11:12:28.6881536+01:00
355,2025-08-16T11:12:28.7211392+01:00
356,2025-08-16T11:12:28.7518208+01:00
357,2025-08-16T11:12:28.7838464+01:00
358,2025-08-16T11:12:28.8172416+01:00
359,2025-08-16T11:12:28.8492288+01:00
360,2025-08-16T11:12:28.8798848+01:00
361,2025-08-16T11:12:28.9120512+01:00
362,2025-08-16T11:12:28.9438080+01:00
363,2025-08-16T11:12:28.9757824+01:00
364,2025-08-16T11:12:29.0078464+01:00
365,2025-08-16T11:12:29.0571136+01:00
366,2025-08-16T11:12:29.0892160+01:00
367,2025-08-16T11:12:29.1214976+01:00
368,2025-08-16T11:12:29.1523584+01:00
369,2025-08-16T11:12:29.1840128+01:00
370,2025-08-16T11:12:29.2161024+01:00
371,2025-08-16T11:12:29.2481280+01:00
372,2025-08-16T11:12:29.2802048+01:00
373,2025-08-16T11:12:29.3121152+01:00
374,2025-08-16T11:12:29.3455616+01:00
375,2025-08-16T11:12:29.3760128+01:00
376,2025-08-16T11:12:29.4078720+01:00
377,2025-08-16T11:12:29.4568704+01:00
378,2025-08-16T11:12:29.4883840+01:00
379,2025-08-16T11:12:29.5202688+01:00
380,2025-08-16T11:12:29.5518208+01:00
381,2025-08-16T11:12:29.5850496+01:00
382,2025-08-16T11:12:29.6160768+01:00
383,2025-08-16T11:12:29.6491520+01:00
384,2025-08-16T11:12:29.6799488+01:00
385,2025-08-16T11:12:29.7130112+01:00
386,2025-08-16T11:12:29.7439488+01:00
387,2025-08-16T11:12:29.7773440+01:00
388,2025-08-16T11:12:29.8091264+01:00
389,2025-08-16T11:12:29.8558976+01:00
390,2025-08-16T11:12:29.8880768+01:00
391,2025-08-16T11:12:29.9211648+01:00
392,2025-08-16T11:12:29.9519232+01:00
393,2025-08-16T11:12:29.9852160+01:00
394,2025-08-16T11:12:30.0160128+01:00
395,2025-08-16T11:12:30.0478720+01:00
396,2025-08-16T11:12:30.0809728+01:00
397,2025-08-16T11:12:30.1120000+01:00
398,2025-08-16T11:12:30.1451904+01:00
399,2025-08-16T11:12:30.1772416+01:00
400,2025-08-16T11:12:30.2081024+01:00
401,2025-08-16T11:12:30.2559616+01:00
402,2025-08-16T11:12:30.2882432+01:00
403,2025-08-16T11:12:30.3200896+01:00
404,2025-08-16T11:12:30.3522304+01:00
405,2025-08-16T11:12:30.3852800+01:00
406,2025-08-16T11:12:30.4167040+01:00
407,2025-08-16T11:12:30.4479744+01:00
408,2025-08-16T11:12:30.4798976+01:00
409,2025-08-16T11:12:30.5119104+01:00
410,2025-08-16T11:12:30.5440256+01:00
411,2025-08-16T11:12:30.5759232+01:00
412,2025-08-16T11:12:30.6079872+01:00
413,2025-08-16T11:12:30.6575616+01:00
414,2025-08-16T11:12:30.6898560+01:00
415,2025-08-16T11:12:30.7202688+01:00
416,2025-08-16T11:12:30.7521024+01:00
417,2025-08-16T11:12:30.7842048+01:00
418,2025-08-16T11:12:30.8160768+01:00
419,2025-08-16T11:12:30.8483072+01:00
420,2025-08-16T11:12:30.8811520+01:00
421,2025-08-16T11:12:30.9121920+01:00
422,2025-08-16T11:12:30.9454336+01:00
423,2025-08-16T11:12:30.9769600+01:00
424,2025-08-16T11:12:31.0079360+01:00
425,2025-08-16T11:12:31.0561024+01:00
426,2025-08-16T11:12:31.0880000+01:00
427,2025-08-16T11:12:31.1199872+01:00
428,2025-08-16T11:12:31.1520896+01:00
429,2025-08-16T11:12:31.1843200+01:00
430,2025-08-16T11:12:31.2175616+01:00
431,2025-08-16T11:12:31.2484224+01:00
432,2025-08-16T11:12:31.2814080+01:00
433,2025-08-16T11:12:31.3131904+01:00
434,2025-08-16T11:12:31.3441792+01:00
435,2025-08-16T11:12:31.3760000+01:00
436,2025-08-16T11:12:31.4081792+01:00
437,2025-08-16T11:12:31.4563712+01:00
438,2025-08-16T11:12:31.4887040+01:00
439,2025-08-16T11:12:31.5214848+01:00
440,2025-08-16T11:12:31.5532032+01:00
441,2025-08-16T11:12:31.5842944+01:00
442,2025-08-16T11:12:31.6161024+01:00
443,2025-08-16T11:12:31.6480640+01:00
444,2025-08-16T11:12:31.6802816+01:00
445,2025-08-16T11:12:31.7134720+01:00
446,2025-08-16T11:12:31.7450240+01:00
447,2025-08-16T11:12:31.7759488+01:00
448,2025-08-16T11:12:31.8080384+01:00
449,2025-08-16T11:12:31.8560000+01:00
450,2025-08-16T11:12:31.8886272+01:00
451,2025-08-16T11:12:31.9216640+01:00
452,2025-08-16T11:12:31.9531136+01:00
453,2025-08-16T11:12:31.9843584+01:00
454,2025-08-16T11:12:32.0163072+01:00
455,2025-08-16T11:12:32.0483840+01:00
456,2025-08-16T11:12:32.0807680+01:00
457,2025-08-16T11:12:32.1142400+01:00
458,2025-08-16T11:12:32.1457792+01:00
459,2025-08-16T11:12:32.1768448+01:00
460,2025-08-16T11:12:32.2089472+01:00
461,2025-08-16T11:12:32.2564608+01:00
462,2025-08-16T11:12:32.2886784+01:00
463,2025-08-16T11:12:32.3209728+01:00
464,2025-08-16T11:12:32.3524864+01:00
465,2025-08-16T11:12:32.3854976+01:00
466,2025-08-16T11:12:32.4162688+01:00
467,2025-08-16T11:12:32.4496512+01:00
468,2025-08-16T11:12:32.4804352+01:00
