Value,Timestamp
109,2025-08-16T11:02:51.2126336+01:00
110,2025-08-16T11:02:51.2604800+01:00
111,2025-08-16T11:02:51.2934016+01:00
112,2025-08-16T11:02:51.3246848+01:00
113,2025-08-16T11:02:51.3575808+01:00
114,2025-08-16T11:02:51.3887872+01:00
115,2025-08-16T11:02:51.4211584+01:00
116,2025-08-16T11:02:51.4528256+01:00
117,2025-08-16T11:02:51.4856320+01:00
118,2025-08-16T11:02:51.5212032+01:00
119,2025-08-16T11:02:51.5511040+01:00
120,2025-08-16T11:02:51.5812352+01:00
121,2025-08-16T11:02:51.6132992+01:00
122,2025-08-16T11:02:51.6608512+01:00
123,2025-08-16T11:02:51.6932992+01:00
124,2025-08-16T11:02:51.7252352+01:00
125,2025-08-16T11:02:51.7587328+01:00
126,2025-08-16T11:02:51.7893504+01:00
127,2025-08-16T11:02:51.8213760+01:00
128,2025-08-16T11:02:51.8550272+01:00
129,2025-08-16T11:02:51.8864128+01:00
130,2025-08-16T11:02:51.9165440+01:00
131,2025-08-16T11:02:51.9489408+01:00
132,2025-08-16T11:02:51.9809920+01:00
133,2025-08-16T11:02:52.0133376+01:00
134,2025-08-16T11:02:52.0612480+01:00
135,2025-08-16T11:02:52.0942848+01:00
136,2025-08-16T11:02:52.1246080+01:00
137,2025-08-16T11:02:52.1571456+01:00
138,2025-08-16T11:02:52.1885440+01:00
139,2025-08-16T11:02:52.2204672+01:00
140,2025-08-16T11:02:52.2525056+01:00
141,2025-08-16T11:02:52.2853760+01:00
142,2025-08-16T11:02:52.3170176+01:00
143,2025-08-16T11:02:52.3481984+01:00
144,2025-08-16T11:02:52.3803136+01:00
145,2025-08-16T11:02:52.4127744+01:00
146,2025-08-16T11:02:52.4603264+01:00
147,2025-08-16T11:02:52.4927232+01:00
148,2025-08-16T11:02:52.5258368+01:00
149,2025-08-16T11:02:52.5568768+01:00
150,2025-08-16T11:02:52.5896320+01:00
151,2025-08-16T11:02:52.6203136+01:00
152,2025-08-16T11:02:52.6525440+01:00
153,2025-08-16T11:02:52.6854784+01:00
154,2025-08-16T11:02:52.7170688+01:00
155,2025-08-16T11:02:52.7484928+01:00
156,2025-08-16T11:02:52.7808384+01:00
157,2025-08-16T11:02:52.8129024+01:00
158,2025-08-16T11:02:52.8609408+01:00
159,2025-08-16T11:02:52.8935808+01:00
160,2025-08-16T11:02:52.9266304+01:00
161,2025-08-16T11:02:52.9580672+01:00
162,2025-08-16T11:02:52.9885312+01:00
163,2025-08-16T11:02:53.0208896+01:00
164,2025-08-16T11:02:53.0533120+01:00
165,2025-08-16T11:02:53.0867072+01:00
166,2025-08-16T11:02:53.1166720+01:00
167,2025-08-16T11:02:53.1486976+01:00
168,2025-08-16T11:02:53.1822080+01:00
169,2025-08-16T11:02:53.2127488+01:00
170,2025-08-16T11:02:53.2617344+01:00
171,2025-08-16T11:02:53.2936320+01:00
172,2025-08-16T11:02:53.3250304+01:00
173,2025-08-16T11:02:53.3570048+01:00
174,2025-08-16T11:02:53.3887232+01:00
175,2025-08-16T11:02:53.4209152+01:00
176,2025-08-16T11:02:53.4526464+01:00
177,2025-08-16T11:02:53.4854272+01:00
178,2025-08-16T11:02:53.5168512+01:00
179,2025-08-16T11:02:53.5487872+01:00
180,2025-08-16T11:02:53.5888000+01:00
181,2025-08-16T11:02:53.6147584+01:00
182,2025-08-16T11:02:53.6623360+01:00
183,2025-08-16T11:02:53.6931200+01:00
184,2025-08-16T11:02:53.7252736+01:00
185,2025-08-16T11:02:53.7567104+01:00
186,2025-08-16T11:02:53.7891200+01:00
187,2025-08-16T11:02:53.8212608+01:00
188,2025-08-16T11:02:53.8547968+01:00
189,2025-08-16T11:02:53.8847744+01:00
190,2025-08-16T11:02:53.9183360+01:00
191,2025-08-16T11:02:53.9500160+01:00
192,2025-08-16T11:02:53.9808768+01:00
193,2025-08-16T11:02:54.0126592+01:00
194,2025-08-16T11:02:54.0609152+01:00
195,2025-08-16T11:02:54.0932480+01:00
196,2025-08-16T11:02:54.1250816+01:00
197,2025-08-16T11:02:54.1569664+01:00
198,2025-08-16T11:02:54.1901184+01:00
199,2025-08-16T11:02:54.2211840+01:00
200,2025-08-16T11:02:54.2541056+01:00
201,2025-08-16T11:02:54.2859264+01:00
202,2025-08-16T11:02:54.3181696+01:00
203,2025-08-16T11:02:54.3491840+01:00
204,2025-08-16T11:02:54.3809280+01:00
205,2025-08-16T11:02:54.4124928+01:00
206,2025-08-16T11:02:54.4618624+01:00
207,2025-08-16T11:02:54.4929920+01:00
208,2025-08-16T11:02:54.5264128+01:00
209,2025-08-16T11:02:54.5566080+01:00
210,2025-08-16T11:02:54.5891456+01:00
211,2025-08-16T11:02:54.6219392+01:00
212,2025-08-16T11:02:54.6524672+01:00
213,2025-08-16T11:02:54.6856832+01:00
214,2025-08-16T11:02:54.7166976+01:00
215,2025-08-16T11:02:54.7494272+01:00
216,2025-08-16T11:02:54.7808896+01:00
217,2025-08-16T11:02:54.8128768+01:00
218,2025-08-16T11:02:54.8612224+01:00
219,2025-08-16T11:02:54.8928640+01:00
220,2025-08-16T11:02:54.9249280+01:00
221,2025-08-16T11:02:54.9569664+01:00
222,2025-08-16T11:02:54.9900800+01:00
223,2025-08-16T11:02:55.0217600+01:00
224,2025-08-16T11:02:55.0529536+01:00
225,2025-08-16T11:02:55.0854144+01:00
226,2025-08-16T11:02:55.1170048+01:00
227,2025-08-16T11:02:55.1491328+01:00
228,2025-08-16T11:02:55.1809024+01:00
229,2025-08-16T11:02:55.2131968+01:00
230,2025-08-16T11:02:55.2618880+01:00
231,2025-08-16T11:02:55.2930432+01:00
232,2025-08-16T11:02:55.3251072+01:00
233,2025-08-16T11:02:55.3580672+01:00
234,2025-08-16T11:02:55.3885440+01:00
235,2025-08-16T11:02:55.4216448+01:00
236,2025-08-16T11:02:55.4527360+01:00
237,2025-08-16T11:02:55.4859904+01:00
238,2025-08-16T11:02:55.5169024+01:00
239,2025-08-16T11:02:55.5498496+01:00
240,2025-08-16T11:02:55.5805696+01:00
241,2025-08-16T11:02:55.6134656+01:00
242,2025-08-16T11:02:55.6609792+01:00
243,2025-08-16T11:02:55.6929024+01:00
244,2025-08-16T11:02:55.7251712+01:00
245,2025-08-16T11:02:55.7579008+01:00
246,2025-08-16T11:02:55.7895680+01:00
247,2025-08-16T11:02:55.8206080+01:00
248,2025-08-16T11:02:55.8526080+01:00
249,2025-08-16T11:02:55.8866176+01:00
250,2025-08-16T11:02:55.9174912+01:00
251,2025-08-16T11:02:55.9486976+01:00
252,2025-08-16T11:02:55.9819136+01:00
253,2025-08-16T11:02:56.0126592+01:00
254,2025-08-16T11:02:56.0609408+01:00
255,2025-08-16T11:02:56.0945664+01:00
256,2025-08-16T11:02:56.1256192+01:00
257,2025-08-16T11:02:56.1566080+01:00
258,2025-08-16T11:02:56.1887616+01:00
259,2025-08-16T11:02:56.2209920+01:00
260,2025-08-16T11:02:56.2540416+01:00
261,2025-08-16T11:02:56.2853376+01:00
262,2025-08-16T11:02:56.3183232+01:00
263,2025-08-16T11:02:56.3501824+01:00
264,2025-08-16T11:02:56.3816960+01:00
265,2025-08-16T11:02:56.4129408+01:00
266,2025-08-16T11:02:56.4640384+01:00
267,2025-08-16T11:02:56.4951424+01:00
268,2025-08-16T11:02:56.5253632+01:00
269,2025-08-16T11:02:56.5572608+01:00
270,2025-08-16T11:02:56.5908224+01:00
271,2025-08-16T11:02:56.6206720+01:00
272,2025-08-16T11:02:56.6535040+01:00
273,2025-08-16T11:02:56.6846208+01:00
274,2025-08-16T11:02:56.7171712+01:00
275,2025-08-16T11:02:56.7498880+01:00
276,2025-08-16T11:02:56.7819008+01:00
277,2025-08-16T11:02:56.8130560+01:00
278,2025-08-16T11:02:56.8612608+01:00
279,2025-08-16T11:02:56.8931072+01:00
280,2025-08-16T11:02:56.9254144+01:00
281,2025-08-16T11:02:56.9572864+01:00
282,2025-08-16T11:02:56.9901056+01:00
283,2025-08-16T11:02:57.0219136+01:00
284,2025-08-16T11:02:57.0540544+01:00
