Value,Timestamp
117,2025-08-16T11:03:31.5654912+01:00
118,2025-08-16T11:03:31.5974784+01:00
119,2025-08-16T11:03:31.6294144+01:00
120,2025-08-16T11:03:31.6624128+01:00
121,2025-08-16T11:03:31.6947840+01:00
122,2025-08-16T11:03:31.7253504+01:00
123,2025-08-16T11:03:31.7570944+01:00
124,2025-08-16T11:03:31.7891328+01:00
125,2025-08-16T11:03:31.8225536+01:00
126,2025-08-16T11:03:31.8543744+01:00
127,2025-08-16T11:03:31.8853120+01:00
128,2025-08-16T11:03:31.9171456+01:00
129,2025-08-16T11:03:31.9658112+01:00
130,2025-08-16T11:03:31.9987328+01:00
131,2025-08-16T11:03:32.0307328+01:00
132,2025-08-16T11:03:32.0616320+01:00
133,2025-08-16T11:03:32.0936832+01:00
134,2025-08-16T11:03:32.1256448+01:00
135,2025-08-16T11:03:32.1584384+01:00
136,2025-08-16T11:03:32.1901184+01:00
137,2025-08-16T11:03:32.2212224+01:00
138,2025-08-16T11:03:32.2533248+01:00
139,2025-08-16T11:03:32.2852352+01:00
140,2025-08-16T11:03:32.3171456+01:00
141,2025-08-16T11:03:32.3655680+01:00
142,2025-08-16T11:03:32.3975808+01:00
143,2025-08-16T11:03:32.4304896+01:00
144,2025-08-16T11:03:32.4622848+01:00
145,2025-08-16T11:03:32.4940672+01:00
146,2025-08-16T11:03:32.5258368+01:00
147,2025-08-16T11:03:32.5578880+01:00
148,2025-08-16T11:03:32.5896832+01:00
149,2025-08-16T11:03:32.6216704+01:00
150,2025-08-16T11:03:32.6544896+01:00
151,2025-08-16T11:03:32.6864512+01:00
152,2025-08-16T11:03:32.7176448+01:00
153,2025-08-16T11:03:32.7657216+01:00
154,2025-08-16T11:03:32.7976192+01:00
155,2025-08-16T11:03:32.8303616+01:00
156,2025-08-16T11:03:32.8627584+01:00
157,2025-08-16T11:03:32.8934400+01:00
158,2025-08-16T11:03:32.9253760+01:00
159,2025-08-16T11:03:32.9574784+01:00
160,2025-08-16T11:03:32.9898240+01:00
161,2025-08-16T11:03:33.0217216+01:00
162,2025-08-16T11:03:33.0546944+01:00
163,2025-08-16T11:03:33.0856192+01:00
164,2025-08-16T11:03:33.1176192+01:00
165,2025-08-16T11:03:33.1666432+01:00
166,2025-08-16T11:03:33.1981696+01:00
167,2025-08-16T11:03:33.2298752+01:00
168,2025-08-16T11:03:33.2617984+01:00
169,2025-08-16T11:03:33.2938240+01:00
170,2025-08-16T11:03:33.3256576+01:00
171,2025-08-16T11:03:33.3575680+01:00
172,2025-08-16T11:03:33.3895552+01:00
173,2025-08-16T11:03:33.4227328+01:00
174,2025-08-16T11:03:33.4554112+01:00
175,2025-08-16T11:03:33.4865536+01:00
176,2025-08-16T11:03:33.5176832+01:00
177,2025-08-16T11:03:33.5653632+01:00
178,2025-08-16T11:03:33.5975936+01:00
179,2025-08-16T11:03:33.6305408+01:00
180,2025-08-16T11:03:33.6613248+01:00
181,2025-08-16T11:03:33.6942336+01:00
182,2025-08-16T11:03:33.7254016+01:00
183,2025-08-16T11:03:33.7612800+01:00
184,2025-08-16T11:03:33.7894272+01:00
185,2025-08-16T11:03:33.8230272+01:00
186,2025-08-16T11:03:33.8549760+01:00
187,2025-08-16T11:03:33.8864000+01:00
188,2025-08-16T11:03:33.9180032+01:00
189,2025-08-16T11:03:33.9661440+01:00
190,2025-08-16T11:03:33.9978880+01:00
191,2025-08-16T11:03:34.0297344+01:00
192,2025-08-16T11:03:34.0616960+01:00
193,2025-08-16T11:03:34.0949888+01:00
194,2025-08-16T11:03:34.1256832+01:00
195,2025-08-16T11:03:34.1587200+01:00
196,2025-08-16T11:03:34.1909248+01:00
197,2025-08-16T11:03:34.2217728+01:00
198,2025-08-16T11:03:34.2541056+01:00
199,2025-08-16T11:03:34.2859520+01:00
200,2025-08-16T11:03:34.3187712+01:00
201,2025-08-16T11:03:34.3665152+01:00
202,2025-08-16T11:03:34.3974400+01:00
203,2025-08-16T11:03:34.4294144+01:00
204,2025-08-16T11:03:34.4617216+01:00
205,2025-08-16T11:03:34.4939136+01:00
206,2025-08-16T11:03:34.5255936+01:00
207,2025-08-16T11:03:34.5588480+01:00
208,2025-08-16T11:03:34.5894400+01:00
209,2025-08-16T11:03:34.6224768+01:00
210,2025-08-16T11:03:34.6536192+01:00
211,2025-08-16T11:03:34.6864768+01:00
212,2025-08-16T11:03:34.7184512+01:00
213,2025-08-16T11:03:34.7670912+01:00
214,2025-08-16T11:03:34.7979776+01:00
215,2025-08-16T11:03:34.8295808+01:00
216,2025-08-16T11:03:34.8625152+01:00
217,2025-08-16T11:03:34.8936320+01:00
218,2025-08-16T11:03:34.9255680+01:00
219,2025-08-16T11:03:34.9587584+01:00
220,2025-08-16T11:03:34.9894656+01:00
221,2025-08-16T11:03:35.0226688+01:00
222,2025-08-16T11:03:35.0537600+01:00
223,2025-08-16T11:03:35.0867840+01:00
224,2025-08-16T11:03:35.1175552+01:00
225,2025-08-16T11:03:35.1669248+01:00
226,2025-08-16T11:03:35.1985536+01:00
227,2025-08-16T11:03:35.2300800+01:00
228,2025-08-16T11:03:35.2620416+01:00
229,2025-08-16T11:03:35.2939264+01:00
230,2025-08-16T11:03:35.3260160+01:00
231,2025-08-16T11:03:35.3579904+01:00
232,2025-08-16T11:03:35.3911424+01:00
233,2025-08-16T11:03:35.4227072+01:00
234,2025-08-16T11:03:35.4539648+01:00
235,2025-08-16T11:03:35.4859264+01:00
236,2025-08-16T11:03:35.5182336+01:00
237,2025-08-16T11:03:35.5660032+01:00
238,2025-08-16T11:03:35.5979136+01:00
239,2025-08-16T11:03:35.6298624+01:00
240,2025-08-16T11:03:35.6628096+01:00
241,2025-08-16T11:03:35.6950016+01:00
242,2025-08-16T11:03:35.7260416+01:00
243,2025-08-16T11:03:35.7581696+01:00
244,2025-08-16T11:03:35.7901568+01:00
245,2025-08-16T11:03:35.8219776+01:00
246,2025-08-16T11:03:35.8542848+01:00
247,2025-08-16T11:03:35.8862080+01:00
248,2025-08-16T11:03:35.9192192+01:00
249,2025-08-16T11:03:35.9660160+01:00
250,2025-08-16T11:03:35.9989248+01:00
251,2025-08-16T11:03:36.0306560+01:00
252,2025-08-16T11:03:36.0620800+01:00
253,2025-08-16T11:03:36.0940416+01:00
254,2025-08-16T11:03:36.1263360+01:00
255,2025-08-16T11:03:36.1581824+01:00
256,2025-08-16T11:03:36.1900288+01:00
257,2025-08-16T11:03:36.2229760+01:00
258,2025-08-16T11:03:36.2550528+01:00
259,2025-08-16T11:03:36.2860032+01:00
260,2025-08-16T11:03:36.3181696+01:00
261,2025-08-16T11:03:36.3662336+01:00
262,2025-08-16T11:03:36.3979904+01:00
263,2025-08-16T11:03:36.4300544+01:00
264,2025-08-16T11:03:36.4627456+01:00
265,2025-08-16T11:03:36.4948736+01:00
266,2025-08-16T11:03:36.5258752+01:00
267,2025-08-16T11:03:36.5580800+01:00
268,2025-08-16T11:03:36.5910272+01:00
269,2025-08-16T11:03:36.6222336+01:00
270,2025-08-16T11:03:36.6543232+01:00
271,2025-08-16T11:03:36.6861696+01:00
272,2025-08-16T11:03:36.7190656+01:00
273,2025-08-16T11:03:36.7661824+01:00
274,2025-08-16T11:03:36.7995264+01:00
275,2025-08-16T11:03:36.8310528+01:00
276,2025-08-16T11:03:36.8621568+01:00
277,2025-08-16T11:03:36.8940672+01:00
278,2025-08-16T11:03:36.9261568+01:00
279,2025-08-16T11:03:36.9578496+01:00
280,2025-08-16T11:03:36.9901440+01:00
281,2025-08-16T11:03:37.0232832+01:00
282,2025-08-16T11:03:37.0539392+01:00
283,2025-08-16T11:03:37.0873472+01:00
284,2025-08-16T11:03:37.1192448+01:00
285,2025-08-16T11:03:37.1661952+01:00
286,2025-08-16T11:03:37.1979776+01:00
287,2025-08-16T11:03:37.2304384+01:00
288,2025-08-16T11:03:37.2624256+01:00
289,2025-08-16T11:03:37.2951680+01:00
290,2025-08-16T11:03:37.3269376+01:00
291,2025-08-16T11:03:37.3581184+01:00
292,2025-08-16T11:03:37.3898880+01:00
293,2025-08-16T11:03:37.4218496+01:00
294,2025-08-16T11:03:37.4543488+01:00
295,2025-08-16T11:03:37.4872704+01:00
296,2025-08-16T11:03:37.5189888+01:00
297,2025-08-16T11:03:37.5660672+01:00
298,2025-08-16T11:03:37.5979776+01:00
299,2025-08-16T11:03:37.6301312+01:00
300,2025-08-16T11:03:37.6622720+01:00
301,2025-08-16T11:03:37.6956032+01:00
302,2025-08-16T11:03:37.7275648+01:00
303,2025-08-16T11:03:37.7585152+01:00
304,2025-08-16T11:03:37.7904896+01:00
305,2025-08-16T11:03:37.8224640+01:00
306,2025-08-16T11:03:37.8545920+01:00
307,2025-08-16T11:03:37.8866176+01:00
308,2025-08-16T11:03:37.9186048+01:00
309,2025-08-16T11:03:37.9670784+01:00
310,2025-08-16T11:03:37.9982976+01:00
311,2025-08-16T11:03:38.0313088+01:00
312,2025-08-16T11:03:38.0619520+01:00
313,2025-08-16T11:03:38.0956160+01:00
314,2025-08-16T11:03:38.1260160+01:00
315,2025-08-16T11:03:38.1591552+01:00
316,2025-08-16T11:03:38.1899776+01:00
317,2025-08-16T11:03:38.2230528+01:00
318,2025-08-16T11:03:38.2548864+01:00
319,2025-08-16T11:03:38.2863488+01:00
320,2025-08-16T11:03:38.3181440+01:00
321,2025-08-16T11:03:38.3504384+01:00
322,2025-08-16T11:03:38.3994752+01:00
323,2025-08-16T11:03:38.4303488+01:00
324,2025-08-16T11:03:38.4625280+01:00
325,2025-08-16T11:03:38.4953088+01:00
326,2025-08-16T11:03:38.5263232+01:00
327,2025-08-16T11:03:38.5582080+01:00
328,2025-08-16T11:03:38.5914112+01:00
329,2025-08-16T11:03:38.6219648+01:00
330,2025-08-16T11:03:38.6549504+01:00
331,2025-08-16T11:03:38.6860800+01:00
332,2025-08-16T11:03:38.7192832+01:00
333,2025-08-16T11:03:38.7500160+01:00
334,2025-08-16T11:03:38.7994112+01:00
335,2025-08-16T11:03:38.8315392+01:00
336,2025-08-16T11:03:38.8624256+01:00
337,2025-08-16T11:03:38.8945152+01:00
338,2025-08-16T11:03:38.9263616+01:00
339,2025-08-16T11:03:38.9584000+01:00
340,2025-08-16T11:03:38.9902848+01:00
341,2025-08-16T11:03:39.0233600+01:00
342,2025-08-16T11:03:39.0554240+01:00
343,2025-08-16T11:03:39.0864896+01:00
344,2025-08-16T11:03:39.1189120+01:00
345,2025-08-16T11:03:39.1516672+01:00
346,2025-08-16T11:03:39.1981056+01:00
347,2025-08-16T11:03:39.2301696+01:00
