Value,Timestamp
85,2025-08-16T11:05:56.4720768+01:00
86,2025-08-16T11:05:56.5031808+01:00
87,2025-08-16T11:05:56.5351808+01:00
88,2025-08-16T11:05:56.5671680+01:00
89,2025-08-16T11:05:56.5993344+01:00
90,2025-08-16T11:05:56.6316032+01:00
91,2025-08-16T11:05:56.6637952+01:00
92,2025-08-16T11:05:56.6967424+01:00
93,2025-08-16T11:05:56.7282816+01:00
94,2025-08-16T11:05:56.7595008+01:00
95,2025-08-16T11:05:56.8073856+01:00
96,2025-08-16T11:05:56.8391808+01:00
97,2025-08-16T11:05:56.8712320+01:00
98,2025-08-16T11:05:56.9033088+01:00
99,2025-08-16T11:05:56.9366656+01:00
100,2025-08-16T11:05:56.9672320+01:00
101,2025-08-16T11:05:57.0006784+01:00
102,2025-08-16T11:05:57.0323584+01:00
103,2025-08-16T11:05:57.0633216+01:00
104,2025-08-16T11:05:57.0952576+01:00
105,2025-08-16T11:05:57.1272320+01:00
106,2025-08-16T11:05:57.1598080+01:00
107,2025-08-16T11:05:57.2080896+01:00
108,2025-08-16T11:05:57.2410368+01:00
109,2025-08-16T11:05:57.2723328+01:00
110,2025-08-16T11:05:57.3031040+01:00
111,2025-08-16T11:05:57.3351424+01:00
112,2025-08-16T11:05:57.3670400+01:00
113,2025-08-16T11:05:57.3995136+01:00
114,2025-08-16T11:05:57.4330112+01:00
115,2025-08-16T11:05:57.4633728+01:00
116,2025-08-16T11:05:57.4965120+01:00
117,2025-08-16T11:05:57.5273088+01:00
118,2025-08-16T11:05:57.5606272+01:00
119,2025-08-16T11:05:57.6087680+01:00
120,2025-08-16T11:05:57.6397312+01:00
121,2025-08-16T11:05:57.6717440+01:00
122,2025-08-16T11:05:57.7036928+01:00
123,2025-08-16T11:05:57.7357184+01:00
124,2025-08-16T11:05:57.7677568+01:00
125,2025-08-16T11:05:57.8007808+01:00
126,2025-08-16T11:05:57.8325120+01:00
127,2025-08-16T11:05:57.8633728+01:00
128,2025-08-16T11:05:57.8954368+01:00
129,2025-08-16T11:05:57.9275008+01:00
130,2025-08-16T11:05:57.9593472+01:00
131,2025-08-16T11:05:58.0077184+01:00
132,2025-08-16T11:05:58.0397184+01:00
133,2025-08-16T11:05:58.0728192+01:00
134,2025-08-16T11:05:58.1047296+01:00
135,2025-08-16T11:05:58.1353600+01:00
136,2025-08-16T11:05:58.1674240+01:00
137,2025-08-16T11:05:58.1995264+01:00
138,2025-08-16T11:05:58.2315264+01:00
139,2025-08-16T11:05:58.2634368+01:00
140,2025-08-16T11:05:58.2970624+01:00
141,2025-08-16T11:05:58.3293440+01:00
142,2025-08-16T11:05:58.3601664+01:00
143,2025-08-16T11:05:58.4078336+01:00
144,2025-08-16T11:05:58.4397952+01:00
145,2025-08-16T11:05:58.4718720+01:00
146,2025-08-16T11:05:58.5037440+01:00
147,2025-08-16T11:05:58.5359232+01:00
148,2025-08-16T11:05:58.5688064+01:00
149,2025-08-16T11:05:58.5995392+01:00
150,2025-08-16T11:05:58.6324864+01:00
151,2025-08-16T11:05:58.6634880+01:00
152,2025-08-16T11:05:58.6956672+01:00
153,2025-08-16T11:05:58.7290624+01:00
154,2025-08-16T11:05:58.7594752+01:00
155,2025-08-16T11:05:58.8086528+01:00
156,2025-08-16T11:05:58.8403328+01:00
157,2025-08-16T11:05:58.8712448+01:00
158,2025-08-16T11:05:58.9040896+01:00
159,2025-08-16T11:05:58.9361920+01:00
160,2025-08-16T11:05:58.9680512+01:00
161,2025-08-16T11:05:59.0000896+01:00
162,2025-08-16T11:05:59.0334720+01:00
163,2025-08-16T11:05:59.0653952+01:00
164,2025-08-16T11:05:59.0962176+01:00
165,2025-08-16T11:05:59.1281536+01:00
166,2025-08-16T11:05:59.1614208+01:00
167,2025-08-16T11:05:59.2077952+01:00
168,2025-08-16T11:05:59.2401408+01:00
169,2025-08-16T11:05:59.2734208+01:00
170,2025-08-16T11:05:59.3037440+01:00
171,2025-08-16T11:05:59.3369344+01:00
172,2025-08-16T11:05:59.3679104+01:00
173,2025-08-16T11:05:59.4014464+01:00
174,2025-08-16T11:05:59.4318080+01:00
175,2025-08-16T11:05:59.4654336+01:00
176,2025-08-16T11:05:59.4977536+01:00
177,2025-08-16T11:05:59.5281408+01:00
178,2025-08-16T11:05:59.5602048+01:00
179,2025-08-16T11:05:59.6086528+01:00
180,2025-08-16T11:05:59.6401280+01:00
181,2025-08-16T11:05:59.6717568+01:00
182,2025-08-16T11:05:59.7056896+01:00
183,2025-08-16T11:05:59.7374464+01:00
184,2025-08-16T11:05:59.7682304+01:00
185,2025-08-16T11:05:59.8002176+01:00
186,2025-08-16T11:05:59.8323072+01:00
187,2025-08-16T11:05:59.8656896+01:00
188,2025-08-16T11:05:59.8958208+01:00
189,2025-08-16T11:05:59.9298688+01:00
190,2025-08-16T11:05:59.9600896+01:00
191,2025-08-16T11:06:00.0096000+01:00
192,2025-08-16T11:06:00.0399872+01:00
193,2025-08-16T11:06:00.0737408+01:00
194,2025-08-16T11:06:00.1046784+01:00
195,2025-08-16T11:06:00.1358080+01:00
196,2025-08-16T11:06:00.1677952+01:00
197,2025-08-16T11:06:00.1997696+01:00
198,2025-08-16T11:06:00.2325760+01:00
199,2025-08-16T11:06:00.2641024+01:00
200,2025-08-16T11:06:00.2967936+01:00
201,2025-08-16T11:06:00.3276800+01:00
202,2025-08-16T11:06:00.3609600+01:00
203,2025-08-16T11:06:00.4094592+01:00
204,2025-08-16T11:06:00.4403200+01:00
205,2025-08-16T11:06:00.4721536+01:00
206,2025-08-16T11:06:00.5040640+01:00
207,2025-08-16T11:06:00.5361792+01:00
208,2025-08-16T11:06:00.5680384+01:00
209,2025-08-16T11:06:00.6013440+01:00
210,2025-08-16T11:06:00.6317184+01:00
211,2025-08-16T11:06:00.6651776+01:00
212,2025-08-16T11:06:00.6958464+01:00
213,2025-08-16T11:06:00.7290112+01:00
214,2025-08-16T11:06:00.7598336+01:00
215,2025-08-16T11:06:00.8076544+01:00
216,2025-08-16T11:06:00.8408192+01:00
217,2025-08-16T11:06:00.8717056+01:00
218,2025-08-16T11:06:00.9038080+01:00
219,2025-08-16T11:06:00.9357952+01:00
220,2025-08-16T11:06:00.9693056+01:00
221,2025-08-16T11:06:01.0011392+01:00
222,2025-08-16T11:06:01.0318592+01:00
223,2025-08-16T11:06:01.0638336+01:00
224,2025-08-16T11:06:01.0961920+01:00
225,2025-08-16T11:06:01.1280768+01:00
226,2025-08-16T11:06:01.1601536+01:00
227,2025-08-16T11:06:01.2094208+01:00
228,2025-08-16T11:06:01.2428672+01:00
229,2025-08-16T11:06:01.2723968+01:00
230,2025-08-16T11:06:01.3040512+01:00
231,2025-08-16T11:06:01.3357440+01:00
232,2025-08-16T11:06:01.3676544+01:00
233,2025-08-16T11:06:01.4010240+01:00
234,2025-08-16T11:06:01.4326144+01:00
235,2025-08-16T11:06:01.4636032+01:00
236,2025-08-16T11:06:01.4958592+01:00
237,2025-08-16T11:06:01.5279104+01:00
238,2025-08-16T11:06:01.5605120+01:00
239,2025-08-16T11:06:01.6095104+01:00
240,2025-08-16T11:06:01.6413824+01:00
241,2025-08-16T11:06:01.6722560+01:00
242,2025-08-16T11:06:01.7042304+01:00
243,2025-08-16T11:06:01.7363584+01:00
244,2025-08-16T11:06:01.7683456+01:00
245,2025-08-16T11:06:01.8014336+01:00
246,2025-08-16T11:06:01.8335232+01:00
247,2025-08-16T11:06:01.8652800+01:00
248,2025-08-16T11:06:01.8962432+01:00
249,2025-08-16T11:06:01.9282432+01:00
250,2025-08-16T11:06:01.9602176+01:00
251,2025-08-16T11:06:02.0094976+01:00
252,2025-08-16T11:06:02.0409984+01:00
253,2025-08-16T11:06:02.0720384+01:00
254,2025-08-16T11:06:02.1039872+01:00
255,2025-08-16T11:06:02.1362944+01:00
256,2025-08-16T11:06:02.1682688+01:00
257,2025-08-16T11:06:02.2004608+01:00
258,2025-08-16T11:06:02.2333312+01:00
259,2025-08-16T11:06:02.2652416+01:00
260,2025-08-16T11:06:02.2960256+01:00
261,2025-08-16T11:06:02.3291648+01:00
262,2025-08-16T11:06:02.3599104+01:00
263,2025-08-16T11:06:02.4091776+01:00
264,2025-08-16T11:06:02.4412288+01:00
265,2025-08-16T11:06:02.4720384+01:00
266,2025-08-16T11:06:02.5039360+01:00
267,2025-08-16T11:06:02.5360000+01:00
268,2025-08-16T11:06:02.5689984+01:00
269,2025-08-16T11:06:02.6007040+01:00
270,2025-08-16T11:06:02.6318592+01:00
271,2025-08-16T11:06:02.6640640+01:00
272,2025-08-16T11:06:02.6957952+01:00
273,2025-08-16T11:06:02.7278592+01:00
274,2025-08-16T11:06:02.7598592+01:00
275,2025-08-16T11:06:02.8080256+01:00
276,2025-08-16T11:06:02.8410368+01:00
277,2025-08-16T11:06:02.8721152+01:00
278,2025-08-16T11:06:02.9054464+01:00
279,2025-08-16T11:06:02.9359360+01:00
280,2025-08-16T11:06:02.9680384+01:00
281,2025-08-16T11:06:03.0014464+01:00
282,2025-08-16T11:06:03.0330496+01:00
283,2025-08-16T11:06:03.0640256+01:00
284,2025-08-16T11:06:03.0960896+01:00
285,2025-08-16T11:06:03.1279488+01:00
286,2025-08-16T11:06:03.1600256+01:00
287,2025-08-16T11:06:03.2084096+01:00
288,2025-08-16T11:06:03.2418304+01:00
289,2025-08-16T11:06:03.2734592+01:00
290,2025-08-16T11:06:03.3044352+01:00
291,2025-08-16T11:06:03.3363840+01:00
292,2025-08-16T11:06:03.3682944+01:00
293,2025-08-16T11:06:03.4002944+01:00
294,2025-08-16T11:06:03.4323712+01:00
295,2025-08-16T11:06:03.4643840+01:00
296,2025-08-16T11:06:03.4978048+01:00
297,2025-08-16T11:06:03.5293568+01:00
298,2025-08-16T11:06:03.5600384+01:00
299,2025-08-16T11:06:03.6080384+01:00
300,2025-08-16T11:06:03.6402944+01:00
301,2025-08-16T11:06:03.6720128+01:00
302,2025-08-16T11:06:03.7041280+01:00
303,2025-08-16T11:06:03.7365376+01:00
304,2025-08-16T11:06:03.7696128+01:00
305,2025-08-16T11:06:03.8001920+01:00
306,2025-08-16T11:06:03.8337280+01:00
307,2025-08-16T11:06:03.8660608+01:00
308,2025-08-16T11:06:03.8978176+01:00
309,2025-08-16T11:06:03.9283840+01:00
310,2025-08-16T11:06:03.9601024+01:00
311,2025-08-16T11:06:04.0085248+01:00
312,2025-08-16T11:06:04.0403712+01:00
313,2025-08-16T11:06:04.0726016+01:00
314,2025-08-16T11:06:04.1044480+01:00
315,2025-08-16T11:06:04.1378560+01:00
316,2025-08-16T11:06:04.1685376+01:00
317,2025-08-16T11:06:04.2014848+01:00
318,2025-08-16T11:06:04.2322304+01:00
319,2025-08-16T11:06:04.2655744+01:00
320,2025-08-16T11:06:04.2962688+01:00
321,2025-08-16T11:06:04.3286400+01:00
322,2025-08-16T11:06:04.3616000+01:00
323,2025-08-16T11:06:04.3936128+01:00
324,2025-08-16T11:06:04.4402944+01:00
325,2025-08-16T11:06:04.4723072+01:00
326,2025-08-16T11:06:04.5044096+01:00
327,2025-08-16T11:06:04.5365632+01:00
328,2025-08-16T11:06:04.5686400+01:00
329,2025-08-16T11:06:04.6020608+01:00
330,2025-08-16T11:06:04.6336384+01:00
331,2025-08-16T11:06:04.6642048+01:00
332,2025-08-16T11:06:04.6962688+01:00
333,2025-08-16T11:06:04.7281664+01:00
334,2025-08-16T11:06:04.7602048+01:00
335,2025-08-16T11:06:04.7921920+01:00
336,2025-08-16T11:06:04.8418432+01:00
337,2025-08-16T11:06:04.8722432+01:00
338,2025-08-16T11:06:04.9057024+01:00
339,2025-08-16T11:06:04.9362432+01:00
340,2025-08-16T11:06:04.9699456+01:00
341,2025-08-16T11:06:05.0002304+01:00
342,2025-08-16T11:06:05.0337024+01:00
343,2025-08-16T11:06:05.0644352+01:00
344,2025-08-16T11:06:05.0975232+01:00
345,2025-08-16T11:06:05.1296384+01:00
346,2025-08-16T11:06:05.1602176+01:00
347,2025-08-16T11:06:05.1925760+01:00
348,2025-08-16T11:06:05.2408320+01:00
349,2025-08-16T11:06:05.2729344+01:00
350,2025-08-16T11:06:05.3046784+01:00
351,2025-08-16T11:06:05.3367168+01:00
352,2025-08-16T11:06:05.3703936+01:00
353,2025-08-16T11:06:05.4017664+01:00
354,2025-08-16T11:06:05.4325888+01:00
355,2025-08-16T11:06:05.4646656+01:00
356,2025-08-16T11:06:05.4966528+01:00
357,2025-08-16T11:06:05.5283712+01:00
358,2025-08-16T11:06:05.5606400+01:00
359,2025-08-16T11:06:05.5927552+01:00
360,2025-08-16T11:06:05.6420608+01:00
361,2025-08-16T11:06:05.6736768+01:00
362,2025-08-16T11:06:05.7043328+01:00
363,2025-08-16T11:06:05.7363584+01:00
364,2025-08-16T11:06:05.7683456+01:00
365,2025-08-16T11:06:05.8002176+01:00
366,2025-08-16T11:06:05.8321152+01:00
367,2025-08-16T11:06:05.8660096+01:00
368,2025-08-16T11:06:05.8975104+01:00
369,2025-08-16T11:06:05.9285120+01:00
370,2025-08-16T11:06:05.9604736+01:00
371,2025-08-16T11:06:05.9925632+01:00
372,2025-08-16T11:06:06.0405504+01:00
373,2025-08-16T11:06:06.0728960+01:00
374,2025-08-16T11:06:06.1061248+01:00
375,2025-08-16T11:06:06.1377664+01:00
376,2025-08-16T11:06:06.1683840+01:00
377,2025-08-16T11:06:06.2002944+01:00
378,2025-08-16T11:06:06.2322688+01:00
379,2025-08-16T11:06:06.2644224+01:00
380,2025-08-16T11:06:06.2967168+01:00
381,2025-08-16T11:06:06.3297408+01:00
382,2025-08-16T11:06:06.3607936+01:00
383,2025-08-16T11:06:06.3932672+01:00
384,2025-08-16T11:06:06.4403584+01:00
385,2025-08-16T11:06:06.4798976+01:00
386,2025-08-16T11:06:06.5065088+01:00
387,2025-08-16T11:06:06.5365888+01:00
388,2025-08-16T11:06:06.5686144+01:00
389,2025-08-16T11:06:06.6010752+01:00
390,2025-08-16T11:06:06.6327296+01:00
391,2025-08-16T11:06:06.6670976+01:00
392,2025-08-16T11:06:06.6979200+01:00
393,2025-08-16T11:06:06.7286144+01:00
394,2025-08-16T11:06:06.7606656+01:00
395,2025-08-16T11:06:06.7927040+01:00
396,2025-08-16T11:06:06.8414208+01:00
397,2025-08-16T11:06:06.8731008+01:00
398,2025-08-16T11:06:06.9065472+01:00
399,2025-08-16T11:06:06.9366656+01:00
400,2025-08-16T11:06:06.9702528+01:00
401,2025-08-16T11:06:07.0007424+01:00
402,2025-08-16T11:06:07.0327296+01:00
403,2025-08-16T11:06:07.0664448+01:00
404,2025-08-16T11:06:07.0980736+01:00
405,2025-08-16T11:06:07.1287424+01:00
406,2025-08-16T11:06:07.1607808+01:00
407,2025-08-16T11:06:07.1932416+01:00
408,2025-08-16T11:06:07.2411008+01:00
409,2025-08-16T11:06:07.2750080+01:00
410,2025-08-16T11:06:07.3064704+01:00
411,2025-08-16T11:06:07.3369344+01:00
412,2025-08-16T11:06:07.3689088+01:00
413,2025-08-16T11:06:07.4006656+01:00
414,2025-08-16T11:06:07.4330112+01:00
415,2025-08-16T11:06:07.4648576+01:00
416,2025-08-16T11:06:07.4969728+01:00
417,2025-08-16T11:06:07.5304960+01:00
418,2025-08-16T11:06:07.5611008+01:00
419,2025-08-16T11:06:07.5942400+01:00
420,2025-08-16T11:06:07.6406144+01:00
421,2025-08-16T11:06:07.6729984+01:00
422,2025-08-16T11:06:07.7060992+01:00
423,2025-08-16T11:06:07.7377280+01:00
424,2025-08-16T11:06:07.7686016+01:00
425,2025-08-16T11:06:07.8010752+01:00
426,2025-08-16T11:06:07.8330368+01:00
427,2025-08-16T11:06:07.8650880+01:00
428,2025-08-16T11:06:07.8969984+01:00
429,2025-08-16T11:06:07.9301632+01:00
430,2025-08-16T11:06:07.9607168+01:00
431,2025-08-16T11:06:07.9943040+01:00
432,2025-08-16T11:06:08.0409856+01:00
433,2025-08-16T11:06:08.0729216+01:00
434,2025-08-16T11:06:08.1049088+01:00
435,2025-08-16T11:06:08.1380480+01:00
436,2025-08-16T11:06:08.1699712+01:00
437,2025-08-16T11:06:08.2005760+01:00
438,2025-08-16T11:06:08.2324864+01:00
439,2025-08-16T11:06:08.2650368+01:00
440,2025-08-16T11:06:08.2966784+01:00
441,2025-08-16T11:06:08.3289472+01:00
442,2025-08-16T11:06:08.3612032+01:00
443,2025-08-16T11:06:08.3940096+01:00
444,2025-08-16T11:06:08.4418560+01:00
445,2025-08-16T11:06:08.4726656+01:00
446,2025-08-16T11:06:08.5046016+01:00
447,2025-08-16T11:06:08.5365760+01:00
448,2025-08-16T11:06:08.5686400+01:00
449,2025-08-16T11:06:08.6006016+01:00
450,2025-08-16T11:06:08.6344192+01:00
451,2025-08-16T11:06:08.6650752+01:00
452,2025-08-16T11:06:08.6985472+01:00
453,2025-08-16T11:06:08.7303168+01:00
454,2025-08-16T11:06:08.7609728+01:00
455,2025-08-16T11:06:08.7930624+01:00
456,2025-08-16T11:06:08.8412288+01:00
457,2025-08-16T11:06:08.8741888+01:00
458,2025-08-16T11:06:08.9046272+01:00
459,2025-08-16T11:06:08.9367040+01:00
460,2025-08-16T11:06:08.9702400+01:00
461,2025-08-16T11:06:09.0021760+01:00
462,2025-08-16T11:06:09.0327424+01:00
463,2025-08-16T11:06:09.0648320+01:00
464,2025-08-16T11:06:09.0970240+01:00
465,2025-08-16T11:06:09.1290496+01:00
466,2025-08-16T11:06:09.1610240+01:00
467,2025-08-16T11:06:09.1942016+01:00
468,2025-08-16T11:06:09.2408320+01:00
