Value,Timestamp
81,2025-08-16T11:00:01.1736064+01:00
82,2025-08-16T11:00:01.2071040+01:00
83,2025-08-16T11:00:01.2380928+01:00
84,2025-08-16T11:00:01.2691584+01:00
85,2025-08-16T11:00:01.3173120+01:00
86,2025-08-16T11:00:01.3492864+01:00
87,2025-08-16T11:00:01.3811712+01:00
88,2025-08-16T11:00:01.4133248+01:00
89,2025-08-16T11:00:01.4471168+01:00
90,2025-08-16T11:00:01.4774784+01:00
91,2025-08-16T11:00:01.5093888+01:00
92,2025-08-16T11:00:01.5429248+01:00
93,2025-08-16T11:00:01.5730432+01:00
94,2025-08-16T11:00:01.6053504+01:00
95,2025-08-16T11:00:01.6373504+01:00
96,2025-08-16T11:00:01.6708224+01:00
97,2025-08-16T11:00:01.7188224+01:00
98,2025-08-16T11:00:01.7496960+01:00
99,2025-08-16T11:00:01.7816704+01:00
100,2025-08-16T11:00:01.8136064+01:00
101,2025-08-16T11:00:01.8455808+01:00
102,2025-08-16T11:00:01.8776576+01:00
103,2025-08-16T11:00:01.9110400+01:00
104,2025-08-16T11:00:01.9417216+01:00
105,2025-08-16T11:00:01.9738240+01:00
106,2025-08-16T11:00:02.0073472+01:00
107,2025-08-16T11:00:02.0389504+01:00
108,2025-08-16T11:00:02.0696320+01:00
109,2025-08-16T11:00:02.1177984+01:00
110,2025-08-16T11:00:02.1493632+01:00
111,2025-08-16T11:00:02.1817088+01:00
112,2025-08-16T11:00:02.2137600+01:00
113,2025-08-16T11:00:02.2479872+01:00
114,2025-08-16T11:00:02.2798720+01:00
115,2025-08-16T11:00:02.3098624+01:00
116,2025-08-16T11:00:02.3417088+01:00
117,2025-08-16T11:00:02.3737856+01:00
118,2025-08-16T11:00:02.4056576+01:00
119,2025-08-16T11:00:02.4377984+01:00
120,2025-08-16T11:00:02.4698496+01:00
121,2025-08-16T11:00:02.5192960+01:00
122,2025-08-16T11:00:02.5500032+01:00
123,2025-08-16T11:00:02.5832320+01:00
124,2025-08-16T11:00:02.6134528+01:00
125,2025-08-16T11:00:02.6458880+01:00
126,2025-08-16T11:00:02.6791040+01:00
127,2025-08-16T11:00:02.7106176+01:00
128,2025-08-16T11:00:02.7416832+01:00
129,2025-08-16T11:00:02.7736064+01:00
130,2025-08-16T11:00:02.8055552+01:00
131,2025-08-16T11:00:02.8374656+01:00
132,2025-08-16T11:00:02.8705408+01:00
133,2025-08-16T11:00:02.9184384+01:00
134,2025-08-16T11:00:02.9510272+01:00
135,2025-08-16T11:00:02.9829504+01:00
136,2025-08-16T11:00:03.0136704+01:00
137,2025-08-16T11:00:03.0463232+01:00
138,2025-08-16T11:00:03.0776064+01:00
139,2025-08-16T11:00:03.1095296+01:00
140,2025-08-16T11:00:03.1415808+01:00
141,2025-08-16T11:00:03.1736192+01:00
142,2025-08-16T11:00:03.2065280+01:00
143,2025-08-16T11:00:03.2383616+01:00
144,2025-08-16T11:00:03.2696064+01:00
145,2025-08-16T11:00:03.3176192+01:00
146,2025-08-16T11:00:03.3495680+01:00
147,2025-08-16T11:00:03.3816064+01:00
148,2025-08-16T11:00:03.4135296+01:00
149,2025-08-16T11:00:03.4458112+01:00
150,2025-08-16T11:00:03.4789120+01:00
151,2025-08-16T11:00:03.5099520+01:00
152,2025-08-16T11:00:03.5414784+01:00
153,2025-08-16T11:00:03.5746816+01:00
154,2025-08-16T11:00:03.6056320+01:00
155,2025-08-16T11:00:03.6390272+01:00
156,2025-08-16T11:00:03.6691968+01:00
157,2025-08-16T11:00:03.7187456+01:00
158,2025-08-16T11:00:03.7502976+01:00
159,2025-08-16T11:00:03.7818368+01:00
160,2025-08-16T11:00:03.8138624+01:00
161,2025-08-16T11:00:03.8453760+01:00
162,2025-08-16T11:00:03.8775936+01:00
163,2025-08-16T11:00:03.9096192+01:00
164,2025-08-16T11:00:03.9426304+01:00
165,2025-08-16T11:00:03.9744128+01:00
166,2025-08-16T11:00:04.0059264+01:00
167,2025-08-16T11:00:04.0382336+01:00
168,2025-08-16T11:00:04.0703104+01:00
169,2025-08-16T11:00:04.1181696+01:00
170,2025-08-16T11:00:04.1505280+01:00
171,2025-08-16T11:00:04.1828096+01:00
172,2025-08-16T11:00:04.2135808+01:00
173,2025-08-16T11:00:04.2460288+01:00
174,2025-08-16T11:00:04.2778880+01:00
175,2025-08-16T11:00:04.3098624+01:00
176,2025-08-16T11:00:04.3429248+01:00
177,2025-08-16T11:00:04.3746304+01:00
178,2025-08-16T11:00:04.4060544+01:00
179,2025-08-16T11:00:04.4381312+01:00
180,2025-08-16T11:00:04.4704384+01:00
181,2025-08-16T11:00:04.5185280+01:00
182,2025-08-16T11:00:04.5507328+01:00
183,2025-08-16T11:00:04.5817728+01:00
184,2025-08-16T11:00:04.6137600+01:00
185,2025-08-16T11:00:04.6456448+01:00
186,2025-08-16T11:00:04.6787072+01:00
187,2025-08-16T11:00:04.7102976+01:00
188,2025-08-16T11:00:04.7414144+01:00
189,2025-08-16T11:00:04.7734656+01:00
190,2025-08-16T11:00:04.8060416+01:00
191,2025-08-16T11:00:04.8394752+01:00
192,2025-08-16T11:00:04.8706944+01:00
193,2025-08-16T11:00:04.9175680+01:00
194,2025-08-16T11:00:04.9495808+01:00
195,2025-08-16T11:00:04.9819648+01:00
196,2025-08-16T11:00:05.0153600+01:00
197,2025-08-16T11:00:05.0457600+01:00
198,2025-08-16T11:00:05.0789632+01:00
199,2025-08-16T11:00:05.1108352+01:00
200,2025-08-16T11:00:05.1417472+01:00
201,2025-08-16T11:00:05.1738240+01:00
202,2025-08-16T11:00:05.2058112+01:00
203,2025-08-16T11:00:05.2377856+01:00
204,2025-08-16T11:00:05.2700160+01:00
205,2025-08-16T11:00:05.3185664+01:00
206,2025-08-16T11:00:05.3511808+01:00
207,2025-08-16T11:00:05.3836160+01:00
208,2025-08-16T11:00:05.4139904+01:00
209,2025-08-16T11:00:05.4460288+01:00
210,2025-08-16T11:00:05.4780416+01:00
211,2025-08-16T11:00:05.5099776+01:00
212,2025-08-16T11:00:05.5416704+01:00
213,2025-08-16T11:00:05.5755776+01:00
214,2025-08-16T11:00:05.6072576+01:00
215,2025-08-16T11:00:05.6379904+01:00
216,2025-08-16T11:00:05.6700032+01:00
217,2025-08-16T11:00:05.7180544+01:00
218,2025-08-16T11:00:05.7496448+01:00
219,2025-08-16T11:00:05.7821184+01:00
220,2025-08-16T11:00:05.8159488+01:00
221,2025-08-16T11:00:05.8472320+01:00
222,2025-08-16T11:00:05.8781568+01:00
223,2025-08-16T11:00:05.9101184+01:00
224,2025-08-16T11:00:05.9433216+01:00
225,2025-08-16T11:00:05.9738240+01:00
226,2025-08-16T11:00:06.0057344+01:00
227,2025-08-16T11:00:06.0395264+01:00
228,2025-08-16T11:00:06.0717184+01:00
229,2025-08-16T11:00:06.1178752+01:00
230,2025-08-16T11:00:06.1495296+01:00
231,2025-08-16T11:00:06.1820160+01:00
232,2025-08-16T11:00:06.2140288+01:00
233,2025-08-16T11:00:06.2460544+01:00
234,2025-08-16T11:00:06.2794496+01:00
235,2025-08-16T11:00:06.3113344+01:00
236,2025-08-16T11:00:06.3421952+01:00
237,2025-08-16T11:00:06.3737728+01:00
238,2025-08-16T11:00:06.4063744+01:00
239,2025-08-16T11:00:06.4381312+01:00
240,2025-08-16T11:00:06.4699648+01:00
241,2025-08-16T11:00:06.5187968+01:00
242,2025-08-16T11:00:06.5512320+01:00
243,2025-08-16T11:00:06.5828224+01:00
244,2025-08-16T11:00:06.6142336+01:00
245,2025-08-16T11:00:06.6462080+01:00
246,2025-08-16T11:00:06.6782336+01:00
247,2025-08-16T11:00:06.7101440+01:00
248,2025-08-16T11:00:06.7421568+01:00
249,2025-08-16T11:00:06.7741184+01:00
250,2025-08-16T11:00:06.8068096+01:00
251,2025-08-16T11:00:06.8391808+01:00
252,2025-08-16T11:00:06.8729088+01:00
253,2025-08-16T11:00:06.9181312+01:00
254,2025-08-16T11:00:06.9522944+01:00
255,2025-08-16T11:00:06.9829120+01:00
256,2025-08-16T11:00:07.0142720+01:00
257,2025-08-16T11:00:07.0461440+01:00
258,2025-08-16T11:00:07.0781696+01:00
259,2025-08-16T11:00:07.1101824+01:00
260,2025-08-16T11:00:07.1422336+01:00
261,2025-08-16T11:00:07.1739008+01:00
262,2025-08-16T11:00:07.2072064+01:00
263,2025-08-16T11:00:07.2388480+01:00
264,2025-08-16T11:00:07.2710656+01:00
265,2025-08-16T11:00:07.3179520+01:00
266,2025-08-16T11:00:07.3502592+01:00
267,2025-08-16T11:00:07.3828352+01:00
268,2025-08-16T11:00:07.4147200+01:00
269,2025-08-16T11:00:07.4455552+01:00
270,2025-08-16T11:00:07.4776192+01:00
271,2025-08-16T11:00:07.5100160+01:00
272,2025-08-16T11:00:07.5416960+01:00
273,2025-08-16T11:00:07.5739776+01:00
274,2025-08-16T11:00:07.6061312+01:00
275,2025-08-16T11:00:07.6391040+01:00
276,2025-08-16T11:00:07.6714880+01:00
277,2025-08-16T11:00:07.7179776+01:00
278,2025-08-16T11:00:07.7503488+01:00
279,2025-08-16T11:00:07.7817856+01:00
280,2025-08-16T11:00:07.8146432+01:00
281,2025-08-16T11:00:07.8464768+01:00
282,2025-08-16T11:00:07.8818048+01:00
283,2025-08-16T11:00:07.9119104+01:00
284,2025-08-16T11:00:07.9429376+01:00
285,2025-08-16T11:00:07.9741312+01:00
286,2025-08-16T11:00:08.0064896+01:00
287,2025-08-16T11:00:08.0395648+01:00
288,2025-08-16T11:00:08.0710656+01:00
289,2025-08-16T11:00:08.1177728+01:00
290,2025-08-16T11:00:08.1500672+01:00
291,2025-08-16T11:00:08.1822848+01:00
292,2025-08-16T11:00:08.2142208+01:00
293,2025-08-16T11:00:08.2462464+01:00
294,2025-08-16T11:00:08.2782336+01:00
295,2025-08-16T11:00:08.3113472+01:00
296,2025-08-16T11:00:08.3423872+01:00
297,2025-08-16T11:00:08.3740928+01:00
298,2025-08-16T11:00:08.4073472+01:00
299,2025-08-16T11:00:08.4380032+01:00
300,2025-08-16T11:00:08.4708608+01:00
301,2025-08-16T11:00:08.5191552+01:00
302,2025-08-16T11:00:08.5497856+01:00
303,2025-08-16T11:00:08.5820800+01:00
304,2025-08-16T11:00:08.6141696+01:00
305,2025-08-16T11:00:08.6466304+01:00
306,2025-08-16T11:00:08.6789760+01:00
307,2025-08-16T11:00:08.7103360+01:00
308,2025-08-16T11:00:08.7424512+01:00
309,2025-08-16T11:00:08.7746560+01:00
310,2025-08-16T11:00:08.8070144+01:00
311,2025-08-16T11:00:08.8396800+01:00
312,2025-08-16T11:00:08.8704256+01:00
313,2025-08-16T11:00:08.9186432+01:00
314,2025-08-16T11:00:08.9507840+01:00
315,2025-08-16T11:00:08.9820928+01:00
316,2025-08-16T11:00:09.0143744+01:00
317,2025-08-16T11:00:09.0462720+01:00
318,2025-08-16T11:00:09.0793984+01:00
319,2025-08-16T11:00:09.1112320+01:00
320,2025-08-16T11:00:09.1424896+01:00
321,2025-08-16T11:00:09.1744128+01:00
322,2025-08-16T11:00:09.2063360+01:00
323,2025-08-16T11:00:09.2387328+01:00
324,2025-08-16T11:00:09.2703360+01:00
325,2025-08-16T11:00:09.3034752+01:00
326,2025-08-16T11:00:09.3500672+01:00
327,2025-08-16T11:00:09.3837952+01:00
328,2025-08-16T11:00:09.4151680+01:00
329,2025-08-16T11:00:09.4465024+01:00
330,2025-08-16T11:00:09.4787584+01:00
331,2025-08-16T11:00:09.5105152+01:00
332,2025-08-16T11:00:09.5424896+01:00
333,2025-08-16T11:00:09.5754752+01:00
334,2025-08-16T11:00:09.6069248+01:00
335,2025-08-16T11:00:09.6380800+01:00
336,2025-08-16T11:00:09.6702208+01:00
337,2025-08-16T11:00:09.7022336+01:00
338,2025-08-16T11:00:09.7504512+01:00
339,2025-08-16T11:00:09.7837696+01:00
340,2025-08-16T11:00:09.8149632+01:00
341,2025-08-16T11:00:09.8463360+01:00
342,2025-08-16T11:00:09.8781440+01:00
343,2025-08-16T11:00:09.9107456+01:00
344,2025-08-16T11:00:09.9436416+01:00
345,2025-08-16T11:00:09.9751168+01:00
346,2025-08-16T11:00:10.0072192+01:00
347,2025-08-16T11:00:10.0384000+01:00
